date;greenbox;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;breakout_time;breakout_window;upday;range_holds;close_outside_range;max_retracement_time;max_expansion_time;retrace_into_range;retracement_in_minutes;expansion_in_minutes;expansion_window;retracement_window;took_out_day_open;took_out_ny_true_open;expansion_level;expansion_level_body;retracement_level;retracement_level_body;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_multiplier
2024-10-25;true;true;true;false;true;true;true;false;1729871400000000;11:45 - 12:00;false;true;true;1729872600000000;1729879800000000;true;20.0;140.0;14:00 - 14:15;12:00 - 12:15;false;false;-1.6;-1.9;0.0;0.0;-1.7;0.0;0.2;0.9;-0.9;-1.7;1.0;Medium Uptrend;Strong Downtrend;true;true;2.3
2024-10-28;false;true;true;true;true;true;false;false;1730127900000000;11:00 - 11:15;false;false;false;1730128200000000;1730129400000000;true;5.0;25.0;11:30 - 11:45;11:00 - 11:15;false;false;-0.4;-0.6;0.0;-0.1;-0.5;2.0;0.3;0.1;1.5;-0.5;2.0;Strong Uptrend;Expansion;true;true;0.7
2024-10-29;true;true;false;true;false;true;true;true;1730216400000000;11:30 - 11:45;true;true;true;1730216700000000;1730229000000000;false;5.0;210.0;15:00 - 15:15;11:45 - 12:00;false;true;2.3;2.6;1.2;1.3;2.4;1.2;0.3;0.7;1.4;0.6;2.4;Weak Uptrend;Strong Uptrend;true;true;2.7
2024-10-30;true;true;false;true;false;true;true;true;1730298900000000;10:30 - 10:45;true;true;false;1730299200000000;1730299200000000;true;5.0;5.0;10:30 - 10:45;10:30 - 10:45;false;true;1.0;1.1;1.0;1.0;1.1;0.2;0.5;0.8;0.5;0.2;1.1;Weak Downtrend;Strong Downtrend;true;false;2.9
2024-10-31;false;false;true;false;true;true;true;true;1730385900000000;10:45 - 11:00;false;true;true;1730388000000000;1730404500000000;true;35.0;310.0;15:45 - 16:00;11:15 - 11:30;false;false;-0.6;-0.8;0.1;0.1;-0.7;0.1;0.9;0.1;-0.7;-0.7;0.3;Strong Downtrend;Weak Downtrend;true;false;4.0
2024-11-01;true;true;true;true;true;true;false;false;1730475600000000;11:30 - 11:45;false;true;true;1730477700000000;1730488200000000;true;35.0;210.0;15:00 - 15:15;12:15 - 12:30;false;false;-0.8;-0.9;0.2;0.2;-0.9;0.2;0.0;0.9;-0.6;-0.9;1.0;Strong Uptrend;Strong Downtrend;true;true;4.7
2024-11-04;false;true;true;true;true;true;false;false;1730735400000000;10:45 - 11:00;true;false;false;1730736300000000;1730736600000000;true;15.0;20.0;11:00 - 11:15;11:00 - 11:15;true;false;1.3;1.5;0.7;0.7;1.4;-2.0;1.0;0.8;-1.6;-2.0;1.4;Expansion;Contraction;true;true;2.4
2024-11-05;true;true;true;true;true;true;false;false;1730820600000000;10:30 - 10:45;false;false;false;1730824500000000;1730836500000000;true;65.0;265.0;14:45 - 15:00;11:30 - 11:45;false;false;-0.5;-0.6;1.2;1.3;-0.6;1.2;0.0;0.0;0.1;-0.6;1.2;Strong Uptrend;Strong Uptrend;true;false;3.6
2024-11-06;true;true;false;true;false;true;true;true;1730916300000000;13:00 - 13:15;true;true;true;1730917200000000;1730926500000000;false;15.0;170.0;15:45 - 16:00;13:15 - 13:30;false;true;2.1;2.5;1.1;1.1;2.2;1.1;0.6;0.7;2.0;0.3;2.2;Medium Uptrend;Strong Uptrend;true;true;1.6
2024-11-07;true;true;false;true;false;true;true;true;1730993700000000;10:30 - 10:45;true;true;true;1730997300000000;1731010800000000;false;60.0;285.0;15:15 - 15:30;11:30 - 11:45;false;true;2.2;2.6;1.1;1.2;2.3;1.1;0.4;0.9;1.9;0.8;2.3;Expansion;Strong Downtrend;false;true;2.1
2024-11-08;true;true;false;true;false;true;true;true;1731090300000000;13:15 - 13:30;true;true;true;1731090600000000;1731095100000000;false;5.0;80.0;14:45 - 15:00;13:30 - 13:45;true;true;1.7;1.8;1.1;1.2;1.8;0.9;0.7;1.0;1.1;0.2;1.8;Expansion;Weak Downtrend;true;true;1.9
2024-11-11;true;true;false;true;false;true;true;true;1731339000000000;10:30 - 10:45;true;true;true;1731339600000000;1731358200000000;true;10.0;320.0;15:45 - 16:00;10:30 - 10:45;false;false;2.5;2.7;1.0;1.0;2.6;1.0;0.2;1.0;2.4;1.0;2.6;Strong Uptrend;Strong Uptrend;true;true;6.4
2024-11-12;true;true;false;true;false;true;true;true;1731430200000000;11:45 - 12:00;true;true;true;1731434100000000;1731444900000000;true;65.0;245.0;15:45 - 16:00;12:45 - 13:00;false;false;2.0;2.4;0.7;0.7;2.0;0.7;0.4;0.7;1.9;0.3;2.0;Strong Downtrend;Medium Uptrend;false;true;4.3
2024-11-13;true;true;true;true;true;true;false;false;1731512400000000;10:30 - 10:45;true;false;false;1731512700000000;1731514500000000;false;5.0;35.0;11:15 - 11:30;10:45 - 11:00;false;false;1.6;1.7;1.1;1.1;1.7;-0.1;0.2;1.0;0.1;-0.1;1.7;Strong Uptrend;Medium Downtrend;true;true;3.8
2024-11-14;false;false;true;false;true;true;true;true;1731599100000000;10:45 - 11:00;false;true;true;1731607500000000;1731617700000000;true;140.0;310.0;15:45 - 16:00;13:00 - 13:15;false;false;-0.2;-0.4;0.3;0.3;-0.3;0.3;0.8;0.2;-0.3;-0.3;0.3;Expansion;Medium Uptrend;true;true;3.8
2024-11-15;false;true;true;true;false;true;true;false;1731699300000000;14:30 - 14:45;true;true;true;1731700500000000;1731704100000000;false;20.0;80.0;15:45 - 16:00;14:45 - 15:00;false;false;1.6;1.8;1.1;1.1;1.7;1.1;0.8;0.2;1.7;-0.0;1.7;Medium Uptrend;Contraction;true;true;3.0
2024-11-18;true;true;true;true;true;true;false;false;1731943800000000;10:30 - 10:45;true;false;true;1731944100000000;1731945600000000;true;5.0;30.0;11:00 - 11:15;10:30 - 10:45;false;false;2.3;3.2;1.0;1.2;2.4;-0.1;0.5;0.8;1.5;-0.1;2.4;Strong Downtrend;Strong Uptrend;false;true;2.3
